127.0.0.1 - - [21/Feb/2017:11:30:07 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:17 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:17 +0530] "GET /OrganoCart/resources/Pimage/p1007.jpg HTTP/1.1" 200 411742
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:17 +0530] "GET /OrganoCart/resources/Pimage/p1012.jpg HTTP/1.1" 200 15212
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:17 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/showcartpage HTTP/1.1" 200 10062
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:24 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bitems.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bitems.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:35:25 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:22 +0530] "GET /OrganoCart/buyproductpage HTTP/1.1" 200 9765
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bp.ProductId%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1004.jpg HTTP/1.1" 200 15654
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1007.jpg HTTP/1.1" 200 411742
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1012.jpg HTTP/1.1" 200 15212
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:23 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/showcartpage HTTP/1.1" 200 10062
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bitems.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bitems.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:33 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:38 +0530] "GET /OrganoCart/billingaddresspage HTTP/1.1" 200 10862
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:36:39 +0530] "GET /OrganoCart/resources/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "POST /OrganoCart/addnewaddress HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/billingaddresspage HTTP/1.1" 200 11100
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:37:59 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:00 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/generatinginvoice?getaddressid=240 HTTP/1.1" 200 9995
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bc.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:05 +0530] "GET /OrganoCart/resources/img/organocartfont.PNG HTTP/1.1" 200 2190
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bc.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1002.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1011.jpg HTTP/1.1" 200 188682
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:38:06 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/emailingreceipt?email=harshini12it%40gmail.com HTTP/1.1" 200 6954
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:07 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/generatinginvoice?getaddressid=240 HTTP/1.1" 200 9995
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/css/animate.css HTTP/1.1" 200 75599
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/css/font-awesome.css HTTP/1.1" 200 37414
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/js/jquery.min.js HTTP/1.1" 200 86709
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 25371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:35 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bc.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/js/angular.js HTTP/1.1" 200 975809
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/leaveslogo.png HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/social/dribbble.png HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/social/twitter.png HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/%7B%7Bc.pid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/social/googleplus.png HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/organocartfont.PNG HTTP/1.1" 200 2190
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/img/social/rss.png HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1009.jpg HTTP/1.1" 200 24746
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1001.jpg HTTP/1.1" 200 10297
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1003.jpg HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1010.jpg HTTP/1.1" 200 165371
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1005.jpg HTTP/1.1" 200 10450
0:0:0:0:0:0:0:1 - - [21/Feb/2017:11:39:36 +0530] "GET /OrganoCart/resources/Pimage/p1008.jpg HTTP/1.1" 200 17473
